,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL,AAPL,AMZN,FB,GOOGL
Date,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,182.21348571777344,1734.780029296875,197.49000549316406,1178.68994140625,185.69000244140625,1734.780029296875,197.49000549316406,1178.68994140625,186.3300018310547,1736.1099853515625,197.9600067138672,1182.81005859375,183.4499969482422,1700.3900146484375,193.7899932861328,1161.6099853515625,185.13999938964844,1709.0400390625,196.24000549316406,1170.1099853515625,33578500,4290100,19994000,2364100
2018-06-20,183.00833129882812,1750.0799560546875,202.0,1184.0699462890625,186.5,1750.0799560546875,202.0,1184.0699462890625,187.1999969482422,1762.9300537109375,203.5500030517578,1201.489990234375,185.72999572753906,1741.3599853515625,198.80999755859375,1182.030029296875,186.35000610351562,1742.5,199.10000610351562,1183.300048828125,20628700,4332600,28230900,2584300
2018-06-21,181.98780822753906,1730.219970703125,201.5,1169.43994140625,185.4600067138672,1730.219970703125,201.5,1169.43994140625,188.35000610351562,1763.0999755859375,203.38999938964844,1190.3299560546875,184.94000244140625,1717.56005859375,200.08999633789062,1163.47998046875,187.25,1760.0,202.75999450683594,1185.510009765625,25711900,4941100,19045700,2248300
2018-06-22,181.45790100097656,1715.6700439453125,201.74000549316406,1169.2900390625,184.9199981689453,1715.6700439453125,201.74000549316406,1169.2900390625,186.14999389648438,1743.0,202.24000549316406,1175.0,184.6999969482422,1711.9000244140625,199.30999755859375,1159.6500244140625,186.1199951171875,1742.6199951171875,201.16000366210938,1171.489990234375,27200400,4075100,17420200,1711000
2018-06-25,178.75938415527344,1663.1500244140625,196.35000610351562,1139.280029296875,182.1699981689453,1663.1500244140625,196.35000610351562,1139.280029296875,184.9199981689453,1705.0,200.0,1155.989990234375,180.72999572753906,1646.31005859375,193.11000061035156,1119.9000244140625,183.39999389648438,1702.510009765625,200.0,1155.0,31663100,7511200,25275100,2884100
2018-06-26,180.9770965576172,1691.0899658203125,199.0,1132.6199951171875,184.42999267578125,1691.0899658203125,199.0,1132.6199951171875,186.52999877929688,1701.5699462890625,199.10000610351562,1146.8699951171875,182.5399932861328,1663.3399658203125,196.22999572753906,1129.0,182.99000549316406,1672.3699951171875,197.60000610351562,1144.1400146484375,24569200,4386600,17897600,1734400
2018-06-27,180.712158203125,1660.510009765625,195.83999633789062,1116.93994140625,184.16000366210938,1660.510009765625,195.83999633789062,1116.93994140625,187.27999877929688,1711.949951171875,200.75,1146.2099609375,184.02999877929688,1660.0,195.8000030517578,1116.699951171875,185.22999572753906,1708.1099853515625,199.17999267578125,1136.0,25285300,4872200,18734400,1726900
2018-06-28,182.02703857421875,1701.449951171875,196.22999572753906,1126.780029296875,185.5,1701.449951171875,196.22999572753906,1126.780029296875,186.2100067138672,1705.5,197.33999633789062,1134.0,183.8000030517578,1661.1700439453125,193.25999450683594,1106.0699462890625,184.10000610351562,1672.5400390625,195.17999267578125,1112.3900146484375,17365200,4529700,18172400,1486300
2018-06-29,181.6443634033203,1699.800048828125,194.32000732421875,1129.18994140625,185.11000061035156,1699.800048828125,194.32000732421875,1129.18994140625,187.19000244140625,1723.4100341796875,197.60000610351562,1141.3599853515625,182.91000366210938,1694.3199462890625,193.9600067138672,1127.02001953125,186.2899932861328,1717.0,197.32000732421875,1132.31005859375,22737700,4543500,15811600,1578100
2018-07-02,183.6755828857422,1713.780029296875,197.36000061035156,1142.1099853515625,187.17999267578125,1713.780029296875,197.36000061035156,1142.1099853515625,187.3000030517578,1713.8900146484375,197.4499969482422,1142.989990234375,183.4199981689453,1678.06005859375,192.22000122070312,1106.5999755859375,183.82000732421875,1682.699951171875,193.3699951171875,1115.3499755859375,17731300,3185700,13961600,1160800
2018-07-03,180.4766387939453,1693.9599609375,192.72999572753906,1116.280029296875,183.9199981689453,1693.9599609375,192.72999572753906,1116.280029296875,187.9499969482422,1725.0,195.39999389648438,1149.9100341796875,183.5399932861328,1692.47998046875,192.52000427246094,1114.4300537109375,187.7899932861328,1723.9599609375,194.5500030517578,1149.4200439453125,13954800,2177300,13489500,822400
2018-07-05,181.92892456054688,1699.72998046875,198.4499969482422,1141.2900390625,185.39999389648438,1699.72998046875,198.4499969482422,1141.2900390625,186.41000366210938,1710.68994140625,198.64999389648438,1144.1400146484375,184.27999877929688,1682.1500244140625,194.02999877929688,1123.1199951171875,185.25999450683594,1705.3800048828125,194.74000549316406,1124.5999755859375,16604200,2983100,19684200,1429700
2018-07-06,184.45079040527344,1710.6300048828125,203.22999572753906,1155.0799560546875,187.97000122070312,1710.6300048828125,203.22999572753906,1155.0799560546875,188.42999267578125,1715.27001953125,203.63999938964844,1156.199951171875,185.1999969482422,1691.6700439453125,197.6999969482422,1137.239990234375,185.4199981689453,1696.0,198.4499969482422,1141.77001953125,17485200,2650300,19740100,1091000
2018-07-09,187.01194763183594,1739.02001953125,204.74000549316406,1167.280029296875,190.5800018310547,1739.02001953125,204.74000549316406,1167.280029296875,190.67999267578125,1739.56005859375,205.8000030517578,1167.9300537109375,189.3000030517578,1716.22998046875,202.1199951171875,1157.22998046875,189.5,1724.050048828125,204.92999267578125,1160.0,19756600,3012000,18149400,1079200
2018-07-10,186.7862548828125,1743.0699462890625,203.5399932861328,1167.1400146484375,190.35000610351562,1743.0699462890625,203.5399932861328,1167.1400146484375,191.27999877929688,1750.0,204.91000366210938,1173.5,190.17999267578125,1731.0,202.25999450683594,1162.56005859375,190.7100067138672,1738.530029296875,204.5,1169.989990234375,15939100,3002900,13190100,1066700
2018-07-11,184.3625030517578,1755.0,202.5399932861328,1171.4599609375,187.8800048828125,1755.0,202.5399932861328,1171.4599609375,189.77999877929688,1756.9599609375,204.5,1180.43994140625,187.61000061035156,1734.0,201.75,1155.3699951171875,188.5,1737.989990234375,202.22000122070312,1155.6199951171875,18831500,3209800,12927400,1662600
2018-07-12,187.45350646972656,1796.6199951171875,206.9199981689453,1201.260009765625,191.02999877929688,1796.6199951171875,206.9199981689453,1201.260009765625,191.41000366210938,1798.0,207.0800018310547,1201.989990234375,189.30999755859375,1762.1800537109375,203.19000244140625,1173.0999755859375,189.52999877929688,1764.510009765625,203.42999267578125,1174.8599853515625,18041100,4532700,15454700,2207400
2018-07-13,187.74789428710938,1813.030029296875,207.32000732421875,1204.4200439453125,191.3300018310547,1813.030029296875,207.32000732421875,1204.4200439453125,191.83999633789062,1815.300048828125,208.42999267578125,1210.43994140625,190.89999389648438,1795.22998046875,206.4499969482422,1195.2900390625,191.0800018310547,1803.9300537109375,207.80999755859375,1202.800048828125,12513900,4383200,11486800,1630600
2018-07-16,187.3357696533203,1822.489990234375,207.22999572753906,1196.510009765625,190.91000366210938,1822.489990234375,207.22999572753906,1196.510009765625,192.64999389648438,1841.949951171875,208.72000122070312,1208.7099609375,190.4199981689453,1814.449951171875,206.83999633789062,1193.4000244140625,191.52000427246094,1821.949951171875,207.5,1203.81005859375,15043100,5466200,11078200,1339200
2018-07-17,187.8656463623047,1843.9300537109375,209.99000549316406,1213.0799560546875,191.4499969482422,1843.9300537109375,209.99000549316406,1213.0799560546875,191.8699951171875,1851.68994140625,210.4600067138672,1218.760009765625,189.1999969482422,1797.3800048828125,204.83999633789062,1182.0,189.75,1811.56005859375,204.89999389648438,1182.739990234375,15534500,5682900,15349900,2008100
2018-07-18,186.8353271484375,1842.9200439453125,209.36000061035156,1212.9100341796875,190.39999389648438,1842.9200439453125,209.36000061035156,1212.9100341796875,191.8000030517578,1858.8800048828125,210.99000549316406,1221.5899658203125,189.92999267578125,1831.27001953125,208.44000244140625,1204.56005859375,191.77999877929688,1848.0,209.82000732421875,1208.530029296875,16393400,4861900,15334900,1947400
2018-07-19,188.28761291503906,1812.969970703125,208.08999633789062,1199.0999755859375,191.8800048828125,1812.969970703125,208.08999633789062,1199.0999755859375,192.5500030517578,1841.0,209.99000549316406,1216.47998046875,189.69000244140625,1811.27001953125,207.75999450683594,1197.72998046875,189.69000244140625,1829.4599609375,208.77000427246094,1206.6500244140625,20286800,4676900,11350400,1916900
2018-07-20,187.8558349609375,1813.699951171875,209.94000244140625,1197.8800048828125,191.44000244140625,1813.699951171875,209.94000244140625,1197.8800048828125,192.42999267578125,1834.8399658203125,211.5,1210.77001953125,190.1699981689453,1810.06005859375,208.5,1196.5899658203125,191.77999877929688,1825.010009765625,208.85000610351562,1199.239990234375,20676200,3884400,16163900,1896900
2018-07-23,188.0226593017578,1802.0,210.91000366210938,1211.0,191.61000061035156,1802.0,210.91000366210938,1211.0,191.9600067138672,1819.0,211.6199951171875,1215.0999755859375,189.55999755859375,1769.989990234375,208.8000030517578,1192.010009765625,190.67999267578125,1812.2099609375,210.5800018310547,1195.6600341796875,15989400,3888500,16732000,3272300
2018-07-24,189.3866424560547,1829.239990234375,214.6699981689453,1258.1500244140625,193.0,1829.239990234375,214.6699981689453,1258.1500244140625,193.66000366210938,1840.0,216.1999969482422,1275.0,192.0500030517578,1809.3800048828125,212.60000610351562,1244.1400146484375,192.4499969482422,1829.010009765625,215.11000061035156,1271.0,18697900,4278700,28468700,5380000
2018-07-25,191.17257690429688,1863.6099853515625,217.5,1275.93994140625,194.82000732421875,1863.6099853515625,217.5,1275.93994140625,194.85000610351562,1863.8399658203125,218.6199951171875,1278.239990234375,192.42999267578125,1822.6400146484375,214.27000427246094,1249.050048828125,193.05999755859375,1829.300048828125,215.72000122070312,1252.6199951171875,16709900,3738200,58954200,2555200
2018-07-26,190.57398986816406,1808.0,176.25999450683594,1285.5,194.2100067138672,1808.0,176.25999450683594,1285.5,195.9600067138672,1844.6800537109375,180.1300048828125,1287.4000244140625,193.61000061035156,1804.5,173.75,1263.0,194.61000061035156,1839.0,174.88999938964844,1267.1800537109375,19076000,9924400,169803700,2734300
2018-07-27,187.40444946289062,1817.27001953125,174.88999938964844,1252.8900146484375,190.97999572753906,1817.27001953125,174.88999938964844,1252.8900146484375,195.19000244140625,1880.050048828125,179.92999267578125,1291.43994140625,190.10000610351562,1806.530029296875,173.0,1244.489990234375,194.99000549316406,1876.050048828125,179.8699951171875,1289.1199951171875,24024000,9681000,60073700,2418100
2018-07-30,186.35447692871094,1779.219970703125,171.05999755859375,1230.0400390625,189.91000366210938,1779.219970703125,171.05999755859375,1230.0400390625,192.1999969482422,1829.5,175.3000030517578,1252.8900146484375,189.07000732421875,1766.02001953125,166.55999755859375,1224.1700439453125,191.89999389648438,1827.3299560546875,175.3000030517578,1245.050048828125,21029500,6562300,65280800,2194800
2018-07-31,186.7273712158203,1777.43994140625,172.5800018310547,1227.219970703125,190.2899932861328,1777.43994140625,172.5800018310547,1227.219970703125,192.13999938964844,1801.8299560546875,174.24000549316406,1241.2099609375,189.33999633789062,1739.3199462890625,170.0,1216.18994140625,190.3000030517578,1786.489990234375,170.6699981689453,1231.7099609375,39373000,5738700,40356500,1969100
2018-08-01,197.7274932861328,1797.1700439453125,171.64999389648438,1232.989990234375,201.5,1797.1700439453125,171.64999389648438,1232.989990234375,201.75999450683594,1798.43994140625,175.0800018310547,1245.9000244140625,197.30999755859375,1776.02001953125,170.89999389648438,1224.93994140625,199.1300048828125,1784.0,173.92999267578125,1239.1099853515625,67935700,4153100,34042100,1849700
2018-08-02,203.50721740722656,1834.3299560546875,176.3699951171875,1241.1300048828125,207.38999938964844,1834.3299560546875,176.3699951171875,1241.1300048828125,208.3800048828125,1836.56005859375,176.7899932861328,1244.4100341796875,200.35000610351562,1786.0,170.27000427246094,1218.06005859375,200.5800018310547,1788.77001953125,170.67999267578125,1218.5,62404000,4354700,32400000,1735200
2018-08-03,204.0959930419922,1823.2900390625,177.77999877929688,1238.1600341796875,207.99000549316406,1823.2900390625,177.77999877929688,1238.1600341796875,208.74000549316406,1841.0,178.85000610351562,1246.52001953125,205.47999572753906,1821.5,176.14999389648438,1229.4200439453125,207.02999877929688,1837.739990234375,177.69000244140625,1245.1800537109375,33447400,3460500,24763400,1063200
2018-08-06,205.15579223632812,1847.75,185.69000244140625,1237.6700439453125,209.07000732421875,1847.75,185.69000244140625,1237.6700439453125,209.25,1847.77001953125,185.7899932861328,1242.4599609375,207.07000732421875,1818.9200439453125,178.3800048828125,1230.530029296875,208.0,1825.81005859375,178.97000122070312,1241.6099853515625,25425400,3391800,49716200,1105700
2018-08-07,203.23248291015625,1862.47998046875,183.80999755859375,1255.8399658203125,207.11000061035156,1862.47998046875,183.80999755859375,1255.8399658203125,209.5,1869.719970703125,188.3000030517578,1266.0799560546875,206.75999450683594,1846.27001953125,183.72000122070312,1251.800048828125,209.32000732421875,1854.530029296875,186.5,1252.010009765625,25587400,3377500,33398600,2125300
2018-08-08,203.36985778808594,1886.52001953125,185.17999267578125,1261.3299560546875,207.25,1886.52001953125,185.17999267578125,1261.3299560546875,207.80999755859375,1891.510009765625,186.85000610351562,1271.719970703125,204.52000427246094,1854.5,183.75999450683594,1252.1199951171875,206.0500030517578,1861.0,184.75,1256.719970703125,22525500,3963000,22205200,1717200
2018-08-09,204.96932983398438,1898.52001953125,183.08999633789062,1264.4599609375,208.8800048828125,1898.52001953125,183.08999633789062,1264.4599609375,209.77999877929688,1914.5699462890625,186.57000732421875,1271.9599609375,207.1999969482422,1877.47998046875,182.47999572753906,1260.0999755859375,209.52999877929688,1882.0,185.85000610351562,1262.72998046875,23492600,4860400,19732100,1366300
2018-08-10,204.3588104248047,1886.300048828125,180.25999450683594,1252.510009765625,207.52999877929688,1886.300048828125,180.25999450683594,1252.510009765625,209.10000610351562,1899.5,182.10000610351562,1261.199951171875,206.6699981689453,1878.2099609375,179.4199981689453,1247.1600341796875,207.36000061035156,1888.510009765625,182.0399932861328,1259.1800537109375,24611200,3639900,21500400,1330100
2018-08-13,205.6783447265625,1896.199951171875,180.0500030517578,1248.6400146484375,208.8699951171875,1896.199951171875,180.0500030517578,1248.6400146484375,210.9499969482422,1925.0,182.61000061035156,1265.969970703125,207.6999969482422,1893.6700439453125,178.89999389648438,1247.030029296875,209.30999755859375,1898.5,180.10000610351562,1251.199951171875,25890900,5531500,17423300,1375000
2018-08-14,206.54489135742188,1919.6500244140625,181.11000061035156,1258.1400146484375,209.75,1919.6500244140625,181.11000061035156,1258.1400146484375,210.55999755859375,1921.010009765625,181.99000549316406,1260.5899658203125,208.25999450683594,1900.0,178.6199951171875,1239.5400390625,210.16000366210938,1919.3900146484375,180.7100067138672,1252.5,20748000,3986100,19102000,1404000
2018-08-15,207.0274200439453,1882.6199951171875,179.52999877929688,1232.219970703125,210.24000549316406,1882.6199951171875,179.52999877929688,1232.219970703125,210.74000549316406,1916.2099609375,180.8699951171875,1251.97998046875,208.3300018310547,1869.7900390625,174.77999877929688,1226.239990234375,209.22000122070312,1909.550048828125,179.33999633789062,1244.280029296875,28807600,7700700,33020200,1852600
2018-08-16,210.06033325195312,1886.52001953125,174.6999969482422,1224.06005859375,213.32000732421875,1886.52001953125,174.6999969482422,1224.06005859375,213.80999755859375,1905.0,180.5,1243.699951171875,211.47000122070312,1883.550048828125,174.00999450683594,1219.6300048828125,211.75,1903.93994140625,180.4199981689453,1241.989990234375,28500400,3957100,31351800,1608800
2018-08-17,214.25523376464844,1882.219970703125,173.8000030517578,1215.8499755859375,217.5800018310547,1882.219970703125,173.8000030517578,1215.8499755859375,217.9499969482422,1888.0,176.22000122070312,1226.949951171875,213.16000366210938,1855.550048828125,172.0399932861328,1204.0,213.44000244140625,1885.800048828125,174.5,1222.0400390625,35427000,4104300,24893200,1654600
2018-08-20,212.16763305664062,1876.7099609375,172.5,1221.949951171875,215.4600067138672,1876.7099609375,172.5,1221.949951171875,219.17999267578125,1891.75,174.57000732421875,1225.9100341796875,215.11000061035156,1866.06005859375,170.91000366210938,1208.699951171875,218.10000610351562,1890.5699462890625,174.0399932861328,1220.6600341796875,30287700,2862000,21518000,1110900
2018-08-21,211.7540283203125,1883.4200439453125,172.6199951171875,1217.4100341796875,215.0399932861328,1883.4200439453125,172.6199951171875,1217.4100341796875,217.19000244140625,1897.75,174.1699981689453,1232.760009765625,214.02999877929688,1874.4100341796875,171.38999938964844,1215.030029296875,216.8000030517578,1880.0,172.80999755859375,1223.02001953125,26159800,3105600,19578500,1154100
2018-08-22,211.76390075683594,1904.9000244140625,173.63999938964844,1221.75,215.0500030517578,1904.9000244140625,173.63999938964844,1221.75,216.36000061035156,1905.800048828125,174.24000549316406,1226.530029296875,213.83999633789062,1876.6400146484375,172.1300048828125,1213.219970703125,214.10000610351562,1876.6400146484375,172.2100067138672,1214.219970703125,19018100,3080500,16894100,1114800
2018-08-23,212.1971893310547,1902.9000244140625,172.89999389648438,1221.1600341796875,215.49000549316406,1902.9000244140625,172.89999389648438,1221.1600341796875,217.0500030517578,1919.5,175.5500030517578,1235.1700439453125,214.60000610351562,1900.760009765625,172.8300018310547,1219.3499755859375,214.64999389648438,1907.1700439453125,173.08999633789062,1219.8800048828125,18883200,3563000,18053600,1233300
2018-08-24,212.85694885253906,1905.3900146484375,174.64999389648438,1236.75,216.16000366210938,1905.3900146484375,174.64999389648438,1236.75,216.89999389648438,1916.010009765625,174.82000732421875,1237.4000244140625,215.11000061035156,1902.5400390625,172.9199981689453,1221.4200439453125,216.60000610351562,1910.510009765625,173.6999969482422,1226.0,18476400,2800900,14631600,1222700
2018-08-27,214.6097412109375,1927.6800537109375,177.4600067138672,1256.27001953125,217.94000244140625,1927.6800537109375,177.4600067138672,1256.27001953125,218.74000549316406,1927.699951171875,178.6699981689453,1257.8699951171875,216.3300018310547,1909.280029296875,175.7899932861328,1240.6800537109375,217.14999389648438,1915.0,175.99000549316406,1244.1400146484375,20525100,3569000,17921900,1429000
2018-08-28,216.3428497314453,1932.8199462890625,176.25999450683594,1245.8599853515625,219.6999969482422,1932.8199462890625,176.25999450683594,1245.8599853515625,220.5399932861328,1941.780029296875,178.24000549316406,1256.56005859375,218.9199981689453,1928.8199462890625,175.8300018310547,1242.969970703125,219.00999450683594,1937.72998046875,178.10000610351562,1255.9000244140625,22776800,3100700,15910700,1366500
2018-08-29,219.57272338867188,1998.0999755859375,175.89999389648438,1264.6500244140625,222.97999572753906,1998.0999755859375,175.89999389648438,1264.6500244140625,223.49000549316406,1998.68994140625,176.7899932861328,1267.1700439453125,219.41000366210938,1948.93994140625,174.75,1252.800048828125,220.14999389648438,1953.449951171875,176.3000030517578,1255.0,27254800,6531800,18494100,1846300
2018-08-30,221.5913848876953,2002.3800048828125,177.63999938964844,1254.43994140625,225.02999877929688,2002.3800048828125,177.63999938964844,1254.43994140625,228.25999450683594,2025.5699462890625,179.7899932861328,1269.489990234375,222.39999389648438,1986.9000244140625,175.6999969482422,1247.2099609375,223.25,1997.4200439453125,175.89999389648438,1263.4000244140625,48793800,7277300,24216500,1505200
2018-08-31,224.1516571044922,2012.7099609375,175.72999572753906,1231.800048828125,227.6300048828125,2012.7099609375,175.72999572753906,1231.800048828125,228.8699951171875,2022.3800048828125,177.6199951171875,1252.550048828125,226.0,2004.739990234375,174.97999572753906,1225.75,226.50999450683594,2007.0,177.14999389648438,1252.2099609375,43340100,4204400,18065200,2115400
2018-09-04,224.87049865722656,2039.510009765625,171.16000366210938,1211.31005859375,228.36000061035156,2039.510009765625,171.16000366210938,1211.31005859375,229.17999267578125,2050.5,173.88999938964844,1227.8699951171875,226.6300048828125,2013.0,168.8000030517578,1206.56005859375,228.41000366210938,2026.5,173.5,1222.52001953125,27390100,5721100,29809000,2072900
2018-09-05,223.4032745361328,1994.8199462890625,167.17999267578125,1199.0999755859375,226.8699951171875,1994.8199462890625,167.17999267578125,1199.0999755859375,229.6699981689453,2040.3800048828125,171.1300048828125,1214.8699951171875,225.10000610351562,1989.8900146484375,166.6699981689453,1175.3399658203125,228.99000549316406,2038.1099853515625,169.49000549316406,1209.219970703125,33333000,8220600,31226700,2699400
2018-09-06,219.69090270996094,1958.31005859375,162.52999877929688,1183.989990234375,223.10000610351562,1958.31005859375,162.52999877929688,1183.989990234375,227.35000610351562,2007.5,166.97999572753906,1198.989990234375,221.3000030517578,1935.2099609375,160.0,1163.6099853515625,226.22999572753906,2006.510009765625,166.97999572753906,1198.5699462890625,34290000,7488700,41514800,2342700
2018-09-07,217.9184112548828,1952.0699462890625,163.0399932861328,1177.5899658203125,221.3000030517578,1952.0699462890625,163.0399932861328,1177.5899658203125,225.3699951171875,1975.199951171875,164.6300048828125,1188.550048828125,220.7100067138672,1937.3499755859375,160.16000366210938,1169.27001953125,221.85000610351562,1938.7099609375,160.30999755859375,1172.0,37619800,4892600,24300600,1632900
2018-09-10,214.99375915527344,1939.010009765625,164.17999267578125,1175.06005859375,218.3300018310547,1939.010009765625,164.17999267578125,1175.06005859375,221.85000610351562,1973.0400390625,165.00999450683594,1186.6600341796875,216.47000122070312,1931.52001953125,162.16000366210938,1170.6099853515625,220.9499969482422,1971.0,163.50999450683594,1184.199951171875,39516500,4544800,20197700,1383500
2018-09-11,220.429443359375,1987.1500244140625,165.94000244140625,1189.989990234375,223.85000610351562,1987.1500244140625,165.94000244140625,1189.989990234375,224.3000030517578,1988.8800048828125,167.19000244140625,1190.93994140625,216.55999755859375,1917.0,163.72000122070312,1165.949951171875,218.00999450683594,1928.27001953125,163.94000244140625,1171.0999755859375,35749000,5033600,20457100,1462700
2018-09-12,217.69192504882812,1990.0,162.0,1171.5999755859375,221.07000732421875,1990.0,162.0,1171.5999755859375,225.0,2000.0,164.49000549316406,1190.68994140625,219.83999633789062,1962.43994140625,161.8000030517578,1166.1600341796875,224.94000244140625,1994.0,163.25,1182.0,49278700,4414000,24078100,1785800
2018-09-13,222.9503173828125,1989.8699951171875,161.36000061035156,1182.1400146484375,226.41000366210938,1989.8699951171875,161.36000061035156,1182.1400146484375,228.35000610351562,2008.760009765625,163.32000732421875,1187.8599853515625,222.57000732421875,1982.030029296875,160.86000061035156,1169.219970703125,223.52000427246094,2000.0,162.0,1179.699951171875,41706400,3621500,25453800,2003400
2018-09-14,220.41957092285156,1970.18994140625,162.32000732421875,1177.97998046875,223.83999633789062,1970.18994140625,162.32000732421875,1177.97998046875,226.83999633789062,1993.6500244140625,162.83999633789062,1188.0,222.52000427246094,1959.219970703125,160.33999633789062,1173.52001953125,225.75,1992.9300537109375,161.72000122070312,1188.0,31999300,3642000,21770400,1208800
2018-09-17,214.5506591796875,1908.030029296875,160.5800018310547,1159.8299560546875,217.8800048828125,1908.030029296875,160.5800018310547,1159.8299560546875,222.9499969482422,1956.8199462890625,162.05999755859375,1181.8199462890625,217.27000427246094,1887.4100341796875,159.77000427246094,1158.4599609375,222.14999389648438,1954.72998046875,161.9199981689453,1177.77001953125,37195100,7050200,21005300,1704800
2018-09-18,214.90516662597656,1941.050048828125,160.3000030517578,1167.1099853515625,218.24000549316406,1941.050048828125,160.3000030517578,1167.1099853515625,221.85000610351562,1958.199951171875,161.75999450683594,1181.3299560546875,217.1199951171875,1915.43994140625,158.8699951171875,1161.4300537109375,217.7899932861328,1918.6500244140625,159.38999938964844,1162.6600341796875,31571700,4268700,22465200,1615700
2018-09-19,215.03314208984375,1926.4200439453125,163.05999755859375,1174.27001953125,218.3699951171875,1926.4200439453125,163.05999755859375,1174.27001953125,219.6199951171875,1940.8299560546875,163.44000244140625,1176.27001953125,215.3000030517578,1904.9000244140625,159.47999572753906,1158.6199951171875,218.5,1940.5,160.0800018310547,1168.9599609375,27123800,4056800,19629000,1298100
2018-09-20,216.66781616210938,1944.300048828125,166.02000427246094,1191.5699462890625,220.02999877929688,1944.300048828125,166.02000427246094,1191.5699462890625,222.27999877929688,1955.0,166.4499969482422,1194.0,219.14999389648438,1932.25,164.47000122070312,1176.25,220.24000549316406,1938.5799560546875,164.5,1180.6700439453125,26608800,3154900,18936000,1462200
2018-09-21,214.3340301513672,1915.010009765625,162.92999267578125,1172.1199951171875,217.66000366210938,1915.010009765625,162.92999267578125,1172.1199951171875,221.36000061035156,1957.31005859375,167.25,1196.5799560546875,217.2899932861328,1910.5,162.80999755859375,1172.06005859375,220.77999877929688,1954.219970703125,166.63999938964844,1194.9200439453125,96246700,6855900,45994800,4561100
2018-09-24,217.4161834716797,1934.3599853515625,165.41000366210938,1179.56005859375,220.7899932861328,1934.3599853515625,165.41000366210938,1179.56005859375,221.25999450683594,1936.8800048828125,165.6999969482422,1185.18994140625,216.6300048828125,1865.0,160.8800048828125,1151.5,216.82000732421875,1903.7900390625,161.02999877929688,1159.4100341796875,27693400,4213700,19222800,1557500
2018-09-25,218.7947998046875,1974.550048828125,164.91000366210938,1193.8900146484375,222.19000244140625,1974.550048828125,164.91000366210938,1193.8900146484375,222.82000732421875,1975.9100341796875,165.58999633789062,1196.8599853515625,219.6999969482422,1938.8499755859375,161.14999389648438,1174.0899658203125,219.75,1942.9000244140625,161.99000549316406,1184.25,24554400,4538400,27622800,1657600
2018-09-26,217.05184936523438,1974.8499755859375,166.9499969482422,1194.06005859375,220.4199981689453,1974.8499755859375,166.9499969482422,1194.06005859375,223.75,1995.25,169.3000030517578,1207.239990234375,219.75999450683594,1961.52001953125,164.2100067138672,1185.4000244140625,221.0,1968.5,164.3000030517578,1193.68994140625,23984700,4313500,25252200,1882500
2018-09-27,221.51260375976562,2012.97998046875,168.83999633789062,1207.3599853515625,224.9499969482422,2012.97998046875,168.83999633789062,1207.3599853515625,226.44000244140625,2016.1600341796875,171.77000427246094,1216.8599853515625,223.5399932861328,1988.5799560546875,167.2100067138672,1198.050048828125,223.82000732421875,1993.239990234375,167.5500030517578,1200.0,30181200,4329400,27266900,1813700
2018-09-28,222.29054260253906,2003.0,164.4600067138672,1207.0799560546875,225.74000549316406,2003.0,164.4600067138672,1207.0799560546875,225.83999633789062,2026.52001953125,168.7899932861328,1208.449951171875,224.02000427246094,1996.4599609375,162.55999755859375,1197.8299560546875,224.7899932861328,2004.4100341796875,168.3300018310547,1204.0899658203125,22929400,4085100,34265600,1780600
2018-10-01,223.78732299804688,2004.3599853515625,162.44000244140625,1208.530029296875,227.25999450683594,2004.3599853515625,162.44000244140625,1208.530029296875,229.4199981689453,2033.18994140625,165.8800048828125,1224.199951171875,226.35000610351562,2003.5999755859375,161.25999450683594,1203.18994140625,227.9499969482422,2021.989990234375,163.02999877929688,1213.0,23600800,3460500,26407700,1658200
2018-10-02,225.77645874023438,1971.31005859375,159.3300018310547,1207.6400146484375,229.27999877929688,1971.31005859375,159.3300018310547,1207.6400146484375,230.0,2013.3900146484375,162.27999877929688,1224.52001953125,226.6300048828125,1965.77001953125,158.6699981689453,1199.6600341796875,227.25,1999.989990234375,161.5800018310547,1206.6700439453125,24788200,5400700,36031000,2009000
2018-10-03,228.52381896972656,1952.760009765625,162.42999267578125,1211.530029296875,232.07000732421875,1952.760009765625,162.42999267578125,1211.530029296875,233.47000122070312,1989.699951171875,163.66000366210938,1214.1800537109375,229.77999877929688,1949.81005859375,159.52999877929688,1202.1500244140625,230.0500030517578,1981.699951171875,160.0,1212.0,28654800,5253100,23109500,1312300
2018-10-04,224.5061798095703,1909.4200439453125,158.85000610351562,1177.0699462890625,227.99000549316406,1909.4200439453125,158.85000610351562,1177.0699462890625,232.35000610351562,1956.0,161.4600067138672,1205.9000244140625,226.72999572753906,1896.5699462890625,157.35000610351562,1163.8499755859375,230.77999877929688,1949.0,161.4600067138672,1205.030029296875,32042000,7257000,25739600,2328800
